State,District,Schooltype,Schoolrating,SchoolName,Count
Colorado,MONTROSE COUNTY RE-1J,Elementary Schools,C - Grade Schools,OLATHE ELEMENTARY SCHOOL,1
Colorado,MONTROSE COUNTY RE-1J,Elementary Schools,C - Grade Schools,NORTHSIDE ELEMENTARY SCHOOL,1
Colorado,MONTROSE COUNTY RE-1J,Elementary Schools,C - Grade Schools,COTTONWOOD ELEMENTARY SCHOOL,1
Colorado,MONTROSE COUNTY RE-1J,Elementary Schools,C - Grade Schools,JOHNSON ELEMENTARY SCHOOL,1
Colorado,MONTROSE COUNTY RE-1J,Elementary Schools,D - Grade Schools,POMONA ELEMENTARY SCHOOL,1
Colorado,MONTROSE COUNTY RE-1J,High Schools,B - Grade Schools,MONTROSE HIGH SCHOOL,1
Colorado,MONTROSE COUNTY RE-1J,High Schools,C - Grade Schools,OLATHE HIGH SCHOOL,1
Colorado,MONTROSE COUNTY RE-1J,Middle Schools,B - Grade Schools,COLUMBINE MIDDLE SCHOOL,1
Colorado,MONTROSE COUNTY RE-1J,Middle Schools,B - Grade Schools,CENTENNIAL MIDDLE SCHOOL,1
Colorado,MONTROSE COUNTY RE-1J,Middle Schools,C - Grade Schools,OLATHE MIDDLE SCHOOL,1
Colorado,MOUNTAIN VALLEY RE 1,Elementary Schools,D - Grade Schools,MOUNTAIN VALLEY ELEMENTARY SCHOOL,1
Colorado,MOUNTAIN VALLEY RE 1,High Schools,C - Grade Schools,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,1
Colorado,MOUNTAIN VALLEY RE 1,Middle Schools,C - Grade Schools,MOUNTAIN VALLEY MIDDLE SCHOOL,1
Colorado,NORTH CONEJOS RE-1J,Elementary Schools,B - Grade Schools,LA JARA ELEMENTARY SCHOOL,1
Colorado,NORTH CONEJOS RE-1J,Elementary Schools,C - Grade Schools,MANASSA ELEMENTARY SCHOOL,1
Colorado,NORTH CONEJOS RE-1J,High Schools,B - Grade Schools,CENTAURI HIGH SCHOOL,1
Colorado,NORTH CONEJOS RE-1J,Middle Schools,D - Grade Schools,CENTAURI MIDDLE SCHOOL,1
Colorado,NORTH PARK R-1,Elementary Schools,B - Grade Schools,WALDEN ELEMENTARY SCHOOL,1
Colorado,NORTH PARK R-1,High Schools,B - Grade Schools,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,NORTH PARK R-1,Middle Schools,C - Grade Schools,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,NORWOOD R-2J,Elementary Schools,F - Grade Schools,NORWOOD ELEMENTARY SCHOOL,1
Colorado,NORWOOD R-2J,High Schools,C - Grade Schools,NORWOOD HIGH SCHOOL,1
Colorado,NORWOOD R-2J,Middle Schools,C - Grade Schools,NORWOOD HIGH SCHOOL,1
Colorado,OTIS R-3,Elementary Schools,C - Grade Schools,OTIS ELEMENTARY SCHOOL,1
Colorado,OTIS R-3,High Schools,C - Grade Schools,OTIS JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,OTIS R-3,Middle Schools,D - Grade Schools,OTIS JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,OURAY R-1,Elementary Schools,A - Grade Schools,OURAY ELEMENTARY SCHOOL,1
Colorado,OURAY R-1,High Schools,B - Grade Schools,OURAY SENIOR HIGH SCHOOL,1
Colorado,OURAY R-1,Middle Schools,A - Grade Schools,OURAY MIDDLE SCHOOL,1
Colorado,PARK (ESTES PARK) R-3,Elementary Schools,C - Grade Schools,ESTES PARK K-5 SCHOOL,1
Colorado,PARK (ESTES PARK) R-3,High Schools,C - Grade Schools,ESTES PARK HIGH SCHOOL,1
Colorado,PARK (ESTES PARK) R-3,Middle Schools,B - Grade Schools,ESTES PARK MIDDLE SCHOOL,1
Colorado,PARK COUNTY RE-2,Elementary Schools,C - Grade Schools,EDITH TETER ELEMENTARY SCHOOL,1
Colorado,PARK COUNTY RE-2,Elementary Schools,C - Grade Schools,LAKE GEORGE CHARTER SCHOOL,1
Colorado,PARK COUNTY RE-2,High Schools,B - Grade Schools,SOUTH PARK HIGH SCHOOL,1
Colorado,PARK COUNTY RE-2,Middle Schools,A - Grade Schools,SILVERHEELS MIDDLE SCHOOL,1
Colorado,PARK COUNTY RE-2,Middle Schools,C - Grade Schools,GUFFEY CHARTER SCHOOL,1
Colorado,PAWNEE RE-12,Elementary Schools,D - Grade Schools,PAWNEE ELEMENTARY SCHOOL,1
Colorado,PAWNEE RE-12,High Schools,B - Grade Schools,PAWNEE JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PAWNEE RE-12,Middle Schools,B - Grade Schools,PAWNEE JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PEYTON 23 JT,Elementary Schools,C - Grade Schools,PEYTON ELEMENTARY SCHOOL,1
Colorado,PEYTON 23 JT,High Schools,C - Grade Schools,PEYTON JUNIOR/SENIOR HIGH SCHOOL,1
Colorado,PEYTON 23 JT,Middle Schools,C - Grade Schools,PEYTON JUNIOR/SENIOR HIGH SCHOOL,1
Colorado,PLAINVIEW RE-2,Elementary Schools,C - Grade Schools,PLAINVIEW ELEMENTARY SCHOOL,1
Colorado,PLAINVIEW RE-2,High Schools,A - Grade Schools,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PLAINVIEW RE-2,Middle Schools,C - Grade Schools,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PLATEAU RE-5,Elementary Schools,C - Grade Schools,PEETZ ELEMENTARY SCHOOL,1
Colorado,PLATEAU RE-5,High Schools,A - Grade Schools,PEETZ JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PLATEAU RE-5,Middle Schools,C - Grade Schools,PEETZ JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PLATEAU VALLEY 50,Elementary Schools,A - Grade Schools,PLATEAU VALLEY ELEMENTARY SCHOOL,1
Colorado,PLATEAU VALLEY 50,High Schools,B - Grade Schools,PLATEAU VALLEY HIGH SCHOOL,1
Colorado,PLATEAU VALLEY 50,Middle Schools,C - Grade Schools,PLATEAU VALLEY MIDDLE SCHOOL,1
Colorado,PLATTE CANYON 1,Elementary Schools,B - Grade Schools,DEER CREEK ELEMENTARY SCHOOL,1
Colorado,PLATTE CANYON 1,High Schools,C - Grade Schools,PLATTE CANYON HIGH SCHOOL,1
Colorado,PLATTE CANYON 1,Middle Schools,C - Grade Schools,FITZSIMMONS MIDDLE SCHOOL,1
Colorado,PLATTE VALLEY RE-3,Elementary Schools,D - Grade Schools,PLATTE VALLEY ELEMENTARY SCHOOL,1
Colorado,PLATTE VALLEY RE-3,High Schools,C - Grade Schools,REVERE JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PLATTE VALLEY RE-3,Middle Schools,D - Grade Schools,REVERE JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PLATTE VALLEY RE-7,Elementary Schools,C - Grade Schools,PLATTE VALLEY ELEMENTARY SCHOOL,1
Colorado,PLATTE VALLEY RE-7,High Schools,B - Grade Schools,PLATTE VALLEY HIGH SCHOOL,1
Colorado,PLATTE VALLEY RE-7,Middle Schools,C - Grade Schools,PLATTE VALLEY MIDDLE SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,A - Grade Schools,WERNER ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,A - Grade Schools,TRAUT CORE ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,A - Grade Schools,O'DEA ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,A - Grade Schools,KRUSE ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,A - Grade Schools,ZACH ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,A - Grade Schools,LIVERMORE ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,A - Grade Schools,LIBERTY COMMON CHARTER SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,B - Grade Schools,MCGRAW ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,B - Grade Schools,DUNN ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,B - Grade Schools,BENNETT ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,B - Grade Schools,TIMNATH ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,B - Grade Schools,SHEPARDSON ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,B - Grade Schools,RIFFENBURGH ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,B - Grade Schools,LOPEZ ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,B - Grade Schools,HARRIS BILINGUAL ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,B - Grade Schools,BETHKE ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,B - Grade Schools,RICE ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,JOHNSON ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,TAVELLI ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,STOVE PRAIRIE ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,PUTNAM ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,LINTON ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,LAUREL ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,IRISH ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,CACHE LA POUDRE ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,BEATTIE ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,BAUDER ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,BACON ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,EYESTONE ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,OLANDER ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,Elementary Schools,C - Grade Schools,LAB ELEMENTARY SCHOOL FOR CREATIVE LEARNING,1
Colorado,POUDRE R-1,Elementary Schools,D - Grade Schools,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,1
Colorado,POUDRE R-1,Elementary Schools,D - Grade Schools,RED FEATHER LAKES ELEMENTARY SCHOOL,1
Colorado,POUDRE R-1,High Schools,A - Grade Schools,LIBERTY COMMON CHARTER SCHOOL,1
Colorado,POUDRE R-1,High Schools,B - Grade Schools,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,1
Colorado,POUDRE R-1,High Schools,C - Grade Schools,ROCKY MOUNTAIN HIGH SCHOOL,1
Colorado,POUDRE R-1,High Schools,C - Grade Schools,PSD GLOBAL ACADEMY,1
Colorado,POUDRE R-1,High Schools,C - Grade Schools,FOSSIL RIDGE HIGH SCHOOL,1
Colorado,POUDRE R-1,High Schools,C - Grade Schools,POLARIS EXPEDITIONARY LEARNING SCHOOL,1
Colorado,POUDRE R-1,High Schools,D - Grade Schools,POUDRE HIGH SCHOOL,1
Colorado,POUDRE R-1,High Schools,D - Grade Schools,FORT COLLINS HIGH SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,A - Grade Schools,LIBERTY COMMON CHARTER SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,B - Grade Schools,WELLINGTON MIDDLE SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,B - Grade Schools,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,1
Colorado,POUDRE R-1,Middle Schools,B - Grade Schools,PRESTON MIDDLE SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,C - Grade Schools,POLARIS EXPEDITIONARY LEARNING SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,C - Grade Schools,KINARD CORE KNOWLEDGE MIDDLE SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,C - Grade Schools,BLEVINS MIDDLE SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,C - Grade Schools,WEBBER MIDDLE SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,C - Grade Schools,LESHER MIDDLE SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,C - Grade Schools,CACHE LA POUDRE MIDDLE SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,C - Grade Schools,BOLTZ MIDDLE SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,C - Grade Schools,LINCOLN MIDDLE SCHOOL,1
Colorado,POUDRE R-1,Middle Schools,D - Grade Schools,PSD GLOBAL ACADEMY,1
Colorado,PRAIRIE RE-11,Elementary Schools,C - Grade Schools,PRAIRIE ELEMENTARY SCHOOL,1
Colorado,PRAIRIE RE-11,High Schools,C - Grade Schools,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PRAIRIE RE-11,Middle Schools,B - Grade Schools,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PRIMERO REORGANIZED 2,Elementary Schools,C - Grade Schools,PRIMERO ELEMENTARY SCHOOL,1
Colorado,PRIMERO REORGANIZED 2,High Schools,D - Grade Schools,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PRIMERO REORGANIZED 2,Middle Schools,D - Grade Schools,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,PRITCHETT RE-3,Elementary Schools,F - Grade Schools,PRITCHETT ELEMENTARY SCHOOL,1
Colorado,PRITCHETT RE-3,High Schools,C - Grade Schools,PRITCHETT HIGH SCHOOL,1
Colorado,PRITCHETT RE-3,Middle Schools,D - Grade Schools,PRITCHETT MIDDLE SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,A - Grade Schools,HERITAGE ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,B - Grade Schools,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,1
Colorado,PUEBLO CITY 60,Elementary Schools,B - Grade Schools,HIGHLAND PARK ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,C - Grade Schools,PARK VIEW ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,C - Grade Schools,MORTON ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,C - Grade Schools,CORWIN INTERNATIONAL MAGNET SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,C - Grade Schools,GOODNIGHT ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,C - Grade Schools,BEULAH HEIGHTS ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,C - Grade Schools,BELMONT ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,EVA R BACA ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,COLUMBIAN ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,SUNSET PARK ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,SOUTH PARK ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,SOMERLID ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,BRADFORD ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,BESSEMER ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,MINNEQUA ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,HAAFF ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,CESAR CHAVEZ ACADEMY,1
Colorado,PUEBLO CITY 60,Elementary Schools,D - Grade Schools,CARLILE ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,F - Grade Schools,IRVING ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Elementary Schools,F - Grade Schools,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,High Schools,C - Grade Schools,CENTRAL HIGH SCHOOL,1
Colorado,PUEBLO CITY 60,High Schools,C - Grade Schools,CENTENNIAL HIGH SCHOOL,1
Colorado,PUEBLO CITY 60,High Schools,D - Grade Schools,SOUTH HIGH SCHOOL,1
Colorado,PUEBLO CITY 60,High Schools,F - Grade Schools,EAST HIGH SCHOOL,1
Colorado,PUEBLO CITY 60,Middle Schools,B - Grade Schools,GOODNIGHT ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Middle Schools,B - Grade Schools,BESSEMER ELEMENTARY SCHOOL,1
Colorado,PUEBLO CITY 60,Middle Schools,C - Grade Schools,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,1
Colorado,PUEBLO CITY 60,Middle Schools,C - Grade Schools,W H HEATON MIDDLE SCHOOL,1
Colorado,PUEBLO CITY 60,Middle Schools,C - Grade Schools,CORWIN INTERNATIONAL MAGNET SCHOOL,1
Colorado,PUEBLO CITY 60,Middle Schools,C - Grade Schools,CESAR CHAVEZ ACADEMY,1
Colorado,PUEBLO CITY 60,Middle Schools,F - Grade Schools,RONCALLI MIDDLE SCHOOL,1
Colorado,PUEBLO CITY 60,Middle Schools,F - Grade Schools,LEMUEL PITTS MIDDLE SCHOOL,1
Colorado,PUEBLO CITY 60,Middle Schools,F - Grade Schools,JAMES H RISLEY MIDDLE SCHOOL,1
Colorado,PUEBLO CITY 60,Middle Schools,F - Grade Schools,FREED MIDDLE SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,A - Grade Schools,CEDAR RIDGE ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,C - Grade Schools,SIERRA VISTA ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,C - Grade Schools,SWALLOWS CHARTER ACADEMY,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,C - Grade Schools,SOUTH MESA ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,C - Grade Schools,RYE ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,C - Grade Schools,NORTH MESA ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,C - Grade Schools,DESERT SAGE ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,C - Grade Schools,VINELAND ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,C - Grade Schools,PUEBLO WEST ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,C - Grade Schools,BEULAH ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,C - Grade Schools,AVONDALE ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,Elementary Schools,D - Grade Schools,PRAIRIE WINDS ELEMENTARY SCHOOL,1
Colorado,PUEBLO COUNTY 70,High Schools,C - Grade Schools,SOUTHERN COLORADO EARLY COLLEGE,1
Colorado,PUEBLO COUNTY 70,High Schools,C - Grade Schools,RYE HIGH SCHOOL,1
Colorado,PUEBLO COUNTY 70,High Schools,D - Grade Schools,PUEBLO WEST HIGH SCHOOL,1
Colorado,PUEBLO COUNTY 70,High Schools,D - Grade Schools,PUEBLO COUNTY HIGH SCHOOL,1
Colorado,PUEBLO COUNTY 70,Middle Schools,C - Grade Schools,VINELAND MIDDLE SCHOOL,1
Colorado,PUEBLO COUNTY 70,Middle Schools,C - Grade Schools,THE CONNECT CHARTER SCHOOL,1
Colorado,PUEBLO COUNTY 70,Middle Schools,C - Grade Schools,SKY VIEW MIDDLE SCHOOL,1
Colorado,PUEBLO COUNTY 70,Middle Schools,C - Grade Schools,SWALLOWS CHARTER ACADEMY,1
Colorado,PUEBLO COUNTY 70,Middle Schools,D - Grade Schools,CRAVER MIDDLE SCHOOL,1
Colorado,PUEBLO COUNTY 70,Middle Schools,D - Grade Schools,PUEBLO WEST MIDDLE SCHOOL,1
Colorado,PUEBLO COUNTY 70,Middle Schools,D - Grade Schools,PLEASANT VIEW MIDDLE SCHOOL,1
Colorado,PUEBLO COUNTY 70,Middle Schools,F - Grade Schools,BEULAH MIDDLE SCHOOL,1
Colorado,RANGELY RE-4,Elementary Schools,C - Grade Schools,PARKVIEW ELEMENTARY SCHOOL,1
Colorado,RANGELY RE-4,High Schools,A - Grade Schools,RANGELY JUNIOR/SENIOR HIGH SCHOOL,1
Colorado,RANGELY RE-4,Middle Schools,C - Grade Schools,RANGELY JUNIOR/SENIOR HIGH SCHOOL,1
Colorado,RIDGWAY R-2,Elementary Schools,C - Grade Schools,RIDGWAY ELEMENTARY SCHOOL,1
Colorado,RIDGWAY R-2,High Schools,A - Grade Schools,RIDGWAY HIGH SCHOOL,1
Colorado,RIDGWAY R-2,Middle Schools,B - Grade Schools,RIDGWAY MIDDLE SCHOOL,1
Colorado,ROARING FORK RE-1,Elementary Schools,A - Grade Schools,BASALT MIDDLE SCHOOL,1
Colorado,ROARING FORK RE-1,Elementary Schools,A - Grade Schools,BASALT ELEMENTARY SCHOOL,1
Colorado,ROARING FORK RE-1,Elementary Schools,C - Grade Schools,GLENWOOD SPRINGS ELEMENTARY SCHOOL,1
Colorado,ROARING FORK RE-1,Elementary Schools,C - Grade Schools,CRYSTAL RIVER ELEMENTARY SCHOOL,1
Colorado,ROARING FORK RE-1,Elementary Schools,C - Grade Schools,CARBONDALE MIDDLE SCHOOL,1
Colorado,ROARING FORK RE-1,Elementary Schools,D - Grade Schools,SOPRIS ELEMENTARY SCHOOL,1
Colorado,ROARING FORK RE-1,Elementary Schools,D - Grade Schools,CARBONDALE COMMUNITY CHARTER SCHOOL,1
Colorado,ROARING FORK RE-1,High Schools,A - Grade Schools,GLENWOOD SPRINGS HIGH SCHOOL,1
Colorado,ROARING FORK RE-1,High Schools,B - Grade Schools,ROARING FORK HIGH SCHOOL,1
Colorado,ROARING FORK RE-1,High Schools,B - Grade Schools,BASALT HIGH SCHOOL,1
Colorado,ROARING FORK RE-1,High Schools,C - Grade Schools,BRIDGES,1
Colorado,ROARING FORK RE-1,Middle Schools,A - Grade Schools,CARBONDALE MIDDLE SCHOOL,1
Colorado,ROARING FORK RE-1,Middle Schools,A - Grade Schools,BASALT MIDDLE SCHOOL,1
Colorado,ROARING FORK RE-1,Middle Schools,C - Grade Schools,GLENWOOD SPRINGS MIDDLE SCHOOL,1
Colorado,ROARING FORK RE-1,Middle Schools,C - Grade Schools,CARBONDALE COMMUNITY CHARTER SCHOOL,1
Colorado,ROCKY FORD R-2,Elementary Schools,F - Grade Schools,JEFFERSON INTERMEDIATE SCHOOL,1
Colorado,ROCKY FORD R-2,High Schools,D - Grade Schools,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,1
Colorado,ROCKY FORD R-2,Middle Schools,C - Grade Schools,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,1
Colorado,SALIDA R-32,Elementary Schools,A - Grade Schools,LONGFELLOW ELEMENTARY SCHOOL,1
Colorado,SALIDA R-32,Elementary Schools,B - Grade Schools,SALIDA MIDDLE SCHOOL,1
Colorado,SALIDA R-32,High Schools,A - Grade Schools,SALIDA HIGH SCHOOL,1
Colorado,SALIDA R-32,Middle Schools,C - Grade Schools,SALIDA MIDDLE SCHOOL,1
Colorado,SANFORD 6J,Elementary Schools,C - Grade Schools,SANFORD ELEMENTARY SCHOOL,1
Colorado,SANFORD 6J,High Schools,C - Grade Schools,SANFORD JUNIOR/SENIOR HIGH SCHOOL,1
Colorado,SANFORD 6J,Middle Schools,C - Grade Schools,SANFORD JUNIOR/SENIOR HIGH SCHOOL,1
Colorado,SANGRE DE CRISTO RE-22J,Elementary Schools,B - Grade Schools,SANGRE DE CRISTO ELEMENTARY SCHOOL,1
Colorado,SANGRE DE CRISTO RE-22J,High Schools,C - Grade Schools,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,1
Colorado,SANGRE DE CRISTO RE-22J,Middle Schools,C - Grade Schools,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,1
Colorado,SARGENT RE-33J,Elementary Schools,C - Grade Schools,SARGENT ELEMENTARY SCHOOL,1
Colorado,SARGENT RE-33J,High Schools,C - Grade Schools,SARGENT SENIOR HIGH SCHOOL,1
Colorado,SARGENT RE-33J,Middle Schools,C - Grade Schools,SARGENT JUNIOR HIGH SCHOOL,1
Colorado,SHERIDAN 2,Elementary Schools,C - Grade Schools,SHERIDAN ELEMENTARY,1
Colorado,SHERIDAN 2,High Schools,C - Grade Schools,SHERIDAN HIGH SCHOOL,1
Colorado,SHERIDAN 2,Middle Schools,C - Grade Schools,SHERIDAN MIDDLE SCHOOL,1
Colorado,SIERRA GRANDE R-30,Elementary Schools,D - Grade Schools,SIERRA GRANDE ELEMENTARY SCHOOL,1
Colorado,SIERRA GRANDE R-30,High Schools,C - Grade Schools,SIERRA GRANDE SENIOR HIGH SCHOOL,1
Colorado,SIERRA GRANDE R-30,Middle Schools,D - Grade Schools,SIERRA GRANDE MIDDLE SCHOOL,1
Colorado,SILVERTON 1,Elementary Schools,C - Grade Schools,SILVERTON ELEMENTARY SCHOOL,1
Colorado,SILVERTON 1,Middle Schools,B - Grade Schools,SILVERTON MIDDLE SCHOOL,1
Colorado,SOUTH CONEJOS RE-10,Elementary Schools,C - Grade Schools,GUADALUPE ELEMENTARY SCHOOL,1
Colorado,SOUTH CONEJOS RE-10,High Schools,D - Grade Schools,ANTONITO HIGH SCHOOL,1
Colorado,SOUTH CONEJOS RE-10,Middle Schools,F - Grade Schools,ANTONITO JUNIOR HIGH SCHOOL,1
Colorado,SOUTH CONEJOS RE-10,Middle Schools,F - Grade Schools,GUADALUPE ELEMENTARY SCHOOL,1
Colorado,SOUTH ROUTT RE 3,Elementary Schools,C - Grade Schools,SOUTH ROUTT ELEMENTARY SCHOOL,1
Colorado,SOUTH ROUTT RE 3,High Schools,B - Grade Schools,SOROCO HIGH SCHOOL,1
Colorado,SOUTH ROUTT RE 3,Middle Schools,B - Grade Schools,SOROCO MIDDLE SCHOOL,1
Colorado,SPRINGFIELD RE-4,Elementary Schools,C - Grade Schools,SPRINGFIELD ELEMENTARY SCHOOL,1
Colorado,SPRINGFIELD RE-4,High Schools,B - Grade Schools,SPRINGFIELD HIGH SCHOOL,1
Colorado,SPRINGFIELD RE-4,Middle Schools,D - Grade Schools,SPRINGFIELD JUNIOR HIGH SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,A - Grade Schools,ASPEN RIDGE PREPATORY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,A - Grade Schools,TWIN PEAKS CHARTER ACADEMY,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,A - Grade Schools,ERIE ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,A - Grade Schools,LYONS ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,A - Grade Schools,BLACK ROCK ELEMENTARY,1
